Category,Entity,Question,Answer
gov_agencies,Central_Intelligence_Agency,"Who held the position of Associate Deputy Director for the shortest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",V. Sue Bromley
gov_agencies,Central_Intelligence_Agency,"Which person had the longest tenure as General Counsel?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)","Robert Joseph Eatinger, Jr."
gov_agencies,Central_Intelligence_Agency,"Who held the position of Director of National Intelligence for the shortest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Avril Haines
gov_agencies,Central_Intelligence_Agency,"Who held the position of Associate Deputy Director for the longest duration? (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Stephanie O'Sullivan
gov_agencies,Cabinet_Office,Which individual(s) served as the Deputy Prime Minister of the United Kingdom during the tenure of Rt Hon. Nigel Adams as the  Minister of State without Portfolio?,"Rt Hon. Therese Coffey MP, Rt Hon. Dominic Raab MP"
gov_agencies,Cabinet_Office,Name the person(s) who served as the Minister of State without Portfolio when Rt Hon. Jeremy Quin MP was the Secretary of State in the Cabinet Office.,"Rt Hon. Nigel Adams, Rt Hon. Gavin Williamson"
gov_agencies,Cabinet_Office,Name the person(s) who served as the Paymaster General when Simon Case was the Cabinet Secretary (United Kingdom).,"Rt Hon. Edward Argar QC MP, Rt Hon. Jeremy Quin MP, Rt Hon. Michael Ellis"
gov_agencies,Cabinet_Office,Name the person(s) who served as the Deputy Prime Minister of the United Kingdom when Alex Chisholm was the Cabinet Office Permanent Secretary.,"Rt Hon. Therese Coffey MP, Rt Hon. Dominic Raab MP"
gov_agencies,Cabinet_Office,Name the person(s) who served as the Minister for the Cabinet Office when Rt Hon. Oliver Dowden MP was the Paymaster General.,Rt Hon. Oliver Dowden MP
gov_agencies,Cabinet_Office,Which individual(s) served as the Prime Minister of the United Kingdom during the tenure of Rt Hon. Francis Maude as the  Paymaster General?,Rt Hon. David Cameron MP
gov_agencies,Cabinet_Office,Which individual(s) served as the Prime Minister of the United Kingdom during the tenure of Rt Hon. David Lidington as the  Minister for the Cabinet Office?,Rt Hon. Theresa May MP
gov_agencies,Cabinet_Office,Which individual(s) held the position of Minister for the Cabinet Office while Simon Case was the Cabinet Secretary (United Kingdom) and Rt Hon. Boris Johnson MP was the Prime Minister of the United Kingdom?,"Rt Hon. Michael Ellis, Rt Hon. Stephen Barclay MP"
gov_agencies,Cabinet_Office,Which individual(s) held the position of Minister for the Cabinet Office while Alex Chisholm was the Cabinet Office Permanent Secretary and Rt Hon. Boris Johnson MP was the Prime Minister of the United Kingdom?,"Rt Hon. Michael Ellis, Rt Hon. Stephen Barclay MP"
gov_agencies,Cabinet_Office,Which individual(s) held the position of Minister for the Cabinet Office while Rt Hon. Boris Johnson MP was the Prime Minister of the United Kingdom and Rt Hon. Stephen Barclay MP was the Chancellor of the Duchy of Lancaster?,"Rt Hon. Michael Ellis, Rt Hon. Stephen Barclay MP"
gov_agencies,Cabinet_Office,Which individual(s) held the position of Minister of State for Brexit Opportunities and Government Efficiency while Rt Hon. Stephen Barclay MP was the Chancellor of the Duchy of Lancaster and Rt Hon. Michael Ellis was the Minister for the Cabinet Office?,Rt Hon. Jacob Rees-Mogg MP
gov_agencies,Cabinet_Office,Which individual(s) held the position of Chancellor of the Duchy of Lancaster while Rt Hon. Dominic Raab MP was the Deputy Prime Minister of the United Kingdom and Rt Hon. Jeremy Quin MP was the Minister for the Cabinet Office?,Rt Hon. Oliver Dowden MP
gov_agencies,Cabinet_Office,Which individual(s) held the positions of Secretary of State in the Cabinet Office and Paymaster General simultaneously?,Rt Hon. Jeremy Quin MP
gov_agencies,Cabinet_Office,Which individual(s) held the positions of Minister for the Cabinet Office and Secretary of State in the Cabinet Office simultaneously?,Rt Hon. Jeremy Quin MP
gov_agencies,Cabinet_Office,Which individual(s) held the positions of Minister for the Cabinet Office and Chancellor of the Duchy of Lancaster simultaneously?,"Rt Hon. David Lidington, Rt Hon. Stephen Barclay MP"
gov_agencies,Cabinet_Office,Which individual(s) held the positions of Minister for the Cabinet Office and Paymaster General simultaneously?,"Rt Hon. Edward Argar QC MP, Rt Hon. Michael Ellis, Rt Hon. Jeremy Quin MP, Rt Hon. Francis Maude, Rt Hon. Oliver Dowden MP"
gov_agencies,Cabinet_Office,Which individual(s) served first as the Secretary of State in the Cabinet Office and later as the Paymaster General?,Rt Hon. Jeremy Quin MP
gov_agencies,Cabinet_Office,Which individual(s) served first as the Secretary of State in the Cabinet Office and later as the Minister for the Cabinet Office?,Rt Hon. Jeremy Quin MP
gov_agencies,Cabinet_Office,Which individual(s) served first as the Minister for the Cabinet Office and later as the Chancellor of the Duchy of Lancaster?,Rt Hon. Oliver Dowden MP
gov_agencies,Cabinet_Office,Which position(s) did Rt Hon. David Cameron MP hold when Rt Hon. Francis Maude was Minister for the Cabinet Office?,Prime Minister of the United Kingdom
gov_agencies,Cabinet_Office,Which position(s) did Rt Hon. Theresa May MP hold when Sir John Manzoni KCB was Cabinet Office Permanent Secretary?,Prime Minister of the United Kingdom
gov_agencies,Cabinet_Office,Which position(s) did Rt Hon. Stephen Barclay MP hold when Rt Hon. Dominic Raab MP was Deputy Prime Minister of the United Kingdom?,"Chancellor of the Duchy of Lancaster, Minister for the Cabinet Office"
gov_agencies,Cabinet_Office,"How long did Rt Hon. Stephen Barclay MP served as Minister for the Cabinet Office of Cabinet Office?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",135 days
gov_agencies,Cabinet_Office,"How long did Rt Hon. Thomas Galbraith (The Lord Strathclyde) served as Chancellor of the Duchy of Lancaster of Cabinet Office?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1208 days
gov_agencies,Cabinet_Office,"How long did Rt Hon. Francis Maude served as Minister for the Cabinet Office of Cabinet Office?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2559 days
gov_agencies,Cabinet_Office,"How long did Rt Hon. Boris Johnson MP served as Prime Minister of the United Kingdom of Cabinet Office?(Answer in number of days.)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",955 days
gov_agencies,Cabinet_Office,Which individual(s) served as the Paymaster General in the Cabinet Office in 2022?,"Rt Hon. Edward Argar QC MP, Rt Hon. Jeremy Quin MP, Rt Hon. Michael Ellis"
gov_agencies,Cabinet_Office,Which individual(s) served as the Minister of State without Portfolio in the Cabinet Office in 2022?,"Rt Hon. Nigel Adams, Rt Hon. Gavin Williamson"
gov_agencies,Cabinet_Office,Which individual(s) served as the Prime Minister of the United Kingdom in the Cabinet Office in 2022?,"Rt Hon. Boris Johnson MP, Rt Hon. Rishi Sunak MP, Rt Hon. Liz Truss MP"
gov_agencies,Cabinet_Office,Which individual(s) served as the Chancellor of the Duchy of Lancaster in the Cabinet Office in 2022?,"Rt Hon. Nadhim Zahawi MP, Rt Hon. Oliver Dowden MP, Rt Hon. Stephen Barclay MP"
gov_agencies,Cabinet_Office,Name the person(s) who served as the Cabinet Office Permanent Secretary of the Cabinet Office in 2011.,Ian Watmore
gov_agencies,Cabinet_Office,Which individual(s) served as the Chancellor of the Duchy of Lancaster in the Cabinet Office in 2011?,Rt Hon. Thomas Galbraith (The Lord Strathclyde)
